Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity
4126429,27,96.34,24.15,0,60,0.05,Unplugged,11,3.46,-3.66,-26.45,-9355.9,183.33,-0.14|
4126472,28,96.45,24.15,0,60,0.07,Unplugged,10,3.35,-3.56,-25.76,-9112.18,166.67,-0.15|
4126515,29,96.55,24.15,0,60,0.04,Unplugged,9,3.25,-3.47,-25.15,-8894.19,150,-0.17|
4126558,29,96.66,24.15,0,60,0.07,Unplugged,9,3.14,-3.36,-24.36,-8613.96,150,-0.16|
4126601,28,96.76,24.15,0,60,0.05,Unplugged,10,3.04,-3.23,-23.39,-8271.85,166.67,-0.14|
4126644,28,96.85,24.15,0,60,0.06,Unplugged,10,2.95,-3.13,-22.66,-8013.7,166.67,-0.14|
4126687,29,96.95,24.15,0,60,0.05,Unplugged,9,2.85,-3.05,-22.09,-7813.1,150,-0.15|
4126730,29,97.04,24.15,0,60,0.06,Unplugged,9,2.76,-2.95,-21.37,-7556.9,150,-0.14|
4126773,28,97.13,24.16,0,60,0.07,Unplugged,10,2.67,-2.83,-20.51,-7253.86,166.67,-0.12|
4126816,29,97.22,24.16,0,60,0.05,Unplugged,9,2.58,-2.76,-19.97,-7064.67,150,-0.13|
4126859,27,97.31,24.16,0,60,0.07,Unplugged,11,2.49,-2.63,-19.02,-6728.51,183.33,-0.10|
4126903,28,97.39,24.16,0,60,0.06,Unplugged,10,2.41,-2.56,-18.51,-6545.49,166.67,-0.11|
4126946,26,97.47,24.16,0,60,0.05,Unplugged,12,2.33,-2.45,-17.67,-6249.98,200,-0.09|
4126989,30,97.55,24.16,0,60,0.07,Unplugged,8,2.25,-2.42,-17.57,-6214.74,133.33,-0.13|
4127032,28,97.63,24.16,0,60,0.04,Unplugged,10,2.17,-2.3,-16.66,-5892.66,166.67,-0.10|
4127076,30,97.71,24.16,0,60,0.07,Unplugged,8,2.09,-2.26,-16.36,-5786.3,133.33,-0.12|
4127118,29,97.78,24.16,0,60,0.05,Unplugged,9,2.02,-2.16,-15.62,-5526.15,150,-0.10|
4127161,29,97.85,24.16,0,60,0.07,Unplugged,9,1.95,-2.08,-15.08,-5333.47,150,-0.10|
4127205,29,97.92,24.16,0,60,0.06,Unplugged,9,1.88,-2.01,-14.53,-5138.68,150,-0.10|
4127248,29,97.99,24.16,0,60,0.05,Unplugged,9,1.81,-1.93,-14,-4951.28,150,-0.09|
4127290,31,98.06,24.16,0,60,0.07,Unplugged,7,1.74,-1.9,-13.79,-4876.75,116.67,-0.12|
4127333,28,98.12,24.16,0,60,0.05,Unplugged,10,1.68,-1.78,-12.89,-4558.1,166.67,-0.08|
4127377,29,98.18,24.16,0,60,0.07,Unplugged,9,1.62,-1.73,-12.51,-4424.25,150,-0.08|
4127420,29,98.25,24.16,0,60,0.06,Unplugged,9,1.55,-1.66,-12.04,-4258.69,150,-0.08|
4127463,30,98.3,24.16,0,60,0.06,Unplugged,8,1.5,-1.61,-11.69,-4135.71,133.33,-0.09|
4127507,30,98.36,24.16,0,60,0.07,Unplugged,8,1.44,-1.55,-11.23,-3973.48,133.33,-0.08|
4127550,30,98.42,24.16,0,60,0.05,Unplugged,8,1.38,-1.49,-10.79,-3816.53,133.33,-0.08|
4127593,29,98.48,24.16,0,60,0.07,Unplugged,9,1.32,-1.42,-10.26,-3629.09,150,-0.07|
4127636,28,98.53,24.16,0,60,0.06,Unplugged,10,1.27,-1.35,-9.75,-3448.52,166.67,-0.06|
4127680,30,98.58,24.16,0,60,0.06,Unplugged,8,1.22,-1.31,-9.52,-3366,133.33,-0.07|
4127722,28,98.64,24.16,0,60,0.06,Unplugged,10,1.16,-1.24,-8.95,-3165.97,166.67,-0.05|
4127767,28,98.69,24.16,0,60,0.02,Unplugged,10,1.11,-1.18,-8.57,-3030.32,166.67,-0.05|
4127810,29,98.73,24.16,0,60,0.05,Unplugged,9,1.07,-1.14,-8.27,-2925.71,150,-0.06|
4127852,29,98.78,24.16,0,60,0.06,Unplugged,9,1.02,-1.09,-7.91,-2799.13,150,-0.05|
4127895,30,98.82,24.16,0,60,0.06,Unplugged,8,0.98,-1.05,-7.64,-2701.45,133.33,-0.06|
4127938,31,98.87,24.16,0,60,0.07,Unplugged,7,0.93,-1.02,-7.39,-2612.85,116.67,-0.06|
4127981,28,98.91,24.16,0,60,0.05,Unplugged,10,0.89,-0.94,-6.84,-2417.44,166.67,-0.04|
4128024,29,98.95,24.16,0,60,0.07,Unplugged,9,0.85,-0.91,-6.57,-2323.99,150,-0.04|
4128067,31,98.99,24.16,0,60,0.05,Unplugged,7,0.81,-0.88,-6.4,-2264.79,116.67,-0.05|
4128110,32,99.03,24.16,0,60,0.07,Unplugged,6,0.77,-0.85,-6.2,-2191.17,100,-0.06|
4128153,31,99.07,24.16,0,60,0.05,Unplugged,7,0.73,-0.8,-5.79,-2048.23,116.67,-0.05|
4128196,32,99.11,24.16,0,60,0.07,Unplugged,6,0.69,-0.77,-5.59,-1976.91,100,-0.06|
4128240,29,99.14,24.16,0,60,0.07,Unplugged,9,0.66,-0.7,-5.1,-1802.24,150,-0.03|
4128284,30,99.18,24.16,0,60,0.05,Unplugged,8,0.62,-0.67,-4.87,-1722.51,133.33,-0.04|
4128327,31,99.21,24.16,0,60,0.05,Unplugged,7,0.59,-0.64,-4.66,-1648.45,116.67,-0.04|
4128369,31,99.24,24.16,0,60,0.05,Unplugged,7,0.56,-0.61,-4.41,-1558.57,116.67,-0.04|
4128412,31,99.27,24.16,0,60,0.07,Unplugged,7,0.53,-0.57,-4.16,-1470.98,116.67,-0.04|
4128455,32,99.3,24.16,0,60,0.06,Unplugged,6,0.5,-0.55,-4,-1413.12,100,-0.04|
4128498,30,99.33,24.16,0,60,0.05,Unplugged,8,0.47,-0.5,-3.65,-1289.26,133.33,-0.03|
4128541,32,99.36,24.16,0,60,0.07,Unplugged,6,0.44,-0.48,-3.52,-1244.32,100,-0.04|
4128583,31,99.39,24.16,0,60,0.05,Unplugged,7,0.41,-0.45,-3.23,-1143.25,116.67,-0.03|
4128626,28,99.42,24.16,0,60,0.07,Unplugged,10,0.38,-0.4,-2.91,-1029.75,166.67,-0.02|
4128669,30,99.45,24.16,0,60,0.05,Unplugged,8,0.35,-0.38,-2.75,-973.86,133.33,-0.02|
4128712,32,99.47,24.16,0,60,0.06,Unplugged,6,0.33,-0.36,-2.63,-929.78,100,-0.03|
4128755,30,99.5,24.16,0,60,0.06,Unplugged,8,0.3,-0.33,-2.37,-837.3,133.33,-0.02|
4128800,30,99.52,24.16,0,60,0.03,Unplugged,8,0.28,-0.3,-2.18,-770.44,133.33,-0.02|
4128841,31,99.54,24.16,0,60,0.06,Unplugged,7,0.26,-0.28,-2.03,-717.29,116.67,-0.02|
4128882,30,99.57,24.16,0,60,0.05,Unplugged,8,0.23,-0.25,-1.82,-644.68,133.33,-0.01|
4128924,30,99.59,24.16,0,60,0.07,Unplugged,8,0.21,-0.23,-1.65,-582.8,133.33,-0.01|
4128967,30,99.61,24.16,0,60,0.05,Unplugged,8,0.19,-0.2,-1.47,-520.48,133.33,-0.01|
4129010,32,99.63,24.16,0,60,0.06,Unplugged,6,0.17,-0.18,-1.34,-474.87,100,-0.01|
4129054,31,99.65,24.16,0,60,0.05,Unplugged,7,0.15,-0.16,-1.16,-408.54,116.67,-0.01|
4129096,32,99.67,24.16,0,60,0.06,Unplugged,6,0.13,-0.14,-1.01,-357,100,-0.01|
4129139,33,99.69,24.16,0,60,0.06,Unplugged,5,0.11,-0.12,-0.88,-309.6,83.33,-0.01|
4129181,31,99.71,24.16,0,60,0.06,Unplugged,7,0.09,-0.09,-0.68,-239.6,116.67,-0.01|
4129224,30,99.73,24.16,0,60,0.07,Unplugged,8,0.07,-0.07,-0.53,-188.62,133.33,-0.00|
4129267,31,99.75,24.16,0,60,0.04,Unplugged,7,0.05,-0.06,-0.41,-144.22,116.67,-0.00|
4129310,31,99.76,24.16,0,60,0.07,Unplugged,7,0.04,-0.04,-0.28,-99.87,116.67,-0.00|
4129354,30,99.78,24.16,0,60,0.06,Unplugged,8,0.02,-0.02,-0.17,-58.79,133.33,-0.00|
4129396,31,99.79,24.16,0,60,0.06,Unplugged,7,0.01,-0.01,-0.06,-20.21,116.67,-0.00|
4129439,30,99.81,24.16,0,60,0.06,Unplugged,8,-0.01,0.01,0.06,19.97,133.33,0.00|
4129481,32,99.82,24.16,0,60,0.06,Unplugged,6,-0.02,0.02,0.18,63.15,100,0.00|
4129525,31,99.83,24.16,0,60,0.07,Unplugged,7,-0.03,0.04,0.28,97.65,116.67,0.00|
4129567,30,99.85,24.16,0,60,0.05,Unplugged,8,-0.05,0.05,0.38,134.91,133.33,0.00|
4129609,32,99.86,24.16,0,60,0.07,Unplugged,6,-0.06,0.07,0.52,183.31,100,0.01|
4129653,29,99.88,24.16,0,60,0.05,Unplugged,9,-0.08,0.08,0.59,209.72,150,0.00|
4129695,32,99.89,24.16,0,60,0.07,Unplugged,6,-0.09,0.1,0.73,258.04,100,0.01|
4129738,31,99.9,24.16,0,60,0.05,Unplugged,7,-0.1,0.11,0.81,285.46,116.67,0.01|
4129780,33,99.91,24.16,0,60,0.06,Unplugged,5,-0.11,0.13,0.94,333.11,83.33,0.01|
4129822,32,99.93,24.16,0,60,0.06,Unplugged,6,-0.13,0.14,1.02,359.95,100,0.01|
4129864,31,99.94,24.16,0,60,0.06,Unplugged,7,-0.14,0.15,1.09,386.47,116.67,0.01|
4129906,32,99.95,24.16,0,60,0.06,Unplugged,6,-0.15,0.16,1.19,422.62,100,0.01|
4129948,32,99.96,24.16,0,60,0.06,Unplugged,6,-0.16,0.17,1.27,448.86,100,0.01|
4129991,32,99.97,24.16,0,60,0.06,Unplugged,6,-0.17,0.18,1.34,473.78,100,0.01|
4130033,31,99.98,24.16,0,60,0.06,Unplugged,7,-0.18,0.19,1.39,492.62,116.67,0.01|
4130076,34,99.99,24.16,0,60,0.05,Unplugged,4,-0.19,0.22,1.59,562.39,66.67,0.02|
4130118,33,99.99,24.16,0,60,0.05,Unplugged,5,-0.19,0.22,1.61,568.59,83.33,0.02|
4130160,32,100,24.16,0,60,0.07,Unplugged,6,-0.2,0.23,1.65,584.2,100,0.02|
4130203,31,100.01,24.16,0,60,0.05,Unplugged,7,-0.21,0.23,1.69,598.06,116.67,0.01|
4130245,32,100.02,24.16,0,60,0.07,Unplugged,6,-0.22,0.25,1.78,631.08,100,0.02|
4130288,34,100.03,24.16,0,60,0.05,Unplugged,4,-0.23,0.27,1.96,693.87,66.67,0.03|
4130330,33,100.04,24.16,0,60,0.06,Unplugged,5,-0.24,0.27,1.95,690.67,83.33,0.02|
4130373,35,100.04,24.16,0,60,0.07,Unplugged,3,-0.24,0.3,2.22,784.21,50,0.04|
4130415,31,100.05,24.16,0,60,0.05,Unplugged,7,-0.25,0.27,1.96,694.05,116.67,0.02|
4130458,33,100.05,24.16,0,60,0.06,Unplugged,5,-0.25,0.29,2.1,742.71,83.33,0.03|
4130501,33,100.06,24.16,0,60,0.03,Unplugged,5,-0.26,0.29,2.15,759.78,83.33,0.03|
4130543,33,100.07,24.16,0,60,0.07,Unplugged,5,-0.27,0.3,2.2,776.56,83.33,0.03|
4130585,35,100.07,24.16,0,60,0.05,Unplugged,3,-0.27,0.34,2.48,876.57,50,0.05|
4130627,31,100.08,24.16,0,60,0.08,Unplugged,7,-0.28,0.3,2.18,771.1,116.67,0.02|
4130669,32,100.08,24.16,0,60,0.05,Unplugged,6,-0.28,0.31,2.26,798.26,100,0.02|
4130712,32,100.09,24.16,0,60,0.07,Unplugged,6,-0.29,0.32,2.3,812.55,100,0.02|
4130755,33,100.09,24.16,0,60,0.06,Unplugged,5,-0.29,0.33,2.38,842.71,83.33,0.03|
4130797,31,100.09,24.16,0,60,0.06,Unplugged,7,-0.29,0.32,2.33,822.68,116.67,0.02|
4130839,32,100.1,24.16,0,60,0.05,Unplugged,6,-0.3,0.33,2.4,848.45,100,0.02|
4130881,31,100.1,24.16,0,60,0.06,Unplugged,7,-0.3,0.33,2.39,846.42,116.67,0.02|
4130924,34,100.11,24.16,0,60,0.07,Unplugged,4,-0.31,0.36,2.62,926.79,66.67,0.04|
4130966,32,100.11,24.16,0,60,0.06,Unplugged,6,-0.31,0.34,2.49,879.19,100,0.02|
4131008,33,100.11,24.16,0,60,0.07,Unplugged,5,-0.31,0.35,2.57,908.1,83.33,0.03|
4131051,32,100.12,24.16,0,60,0.06,Unplugged,6,-0.32,0.35,2.54,899.46,100,0.03|
4131093,32,100.12,24.16,0,60,0.07,Unplugged,6,-0.32,0.35,2.57,910.14,100,0.03|
4131137,33,100.12,24.16,0,60,0.05,Unplugged,5,-0.32,0.36,2.66,940.74,83.33,0.03|
4131180,30,100.12,24.16,0,60,0.07,Unplugged,8,-0.32,0.35,2.54,896.83,133.33,0.02|
4131222,32,100.13,24.16,0,60,0.05,Unplugged,6,-0.33,0.36,2.64,932.84,100,0.03|
4131265,33,100.13,24.16,0,60,0.06,Unplugged,5,-0.33,0.37,2.73,965.43,83.33,0.03|
4131308,34,100.13,24.16,0,60,0.06,Unplugged,4,-0.33,0.39,2.86,1011.77,66.67,0.04|
4131351,33,100.14,24.16,0,60,0.05,Unplugged,5,-0.34,0.38,2.79,986.26,83.33,0.03|
4131393,33,100.14,24.16,0,60,0.06,Unplugged,5,-0.34,0.39,2.82,997.31,83.33,0.03|
4131436,32,100.14,24.16,0,60,0.05,Unplugged,6,-0.34,0.38,2.76,974.61,100,0.03|
4131478,30,100.14,24.16,0,60,0.07,Unplugged,8,-0.34,0.37,2.67,945.94,133.33,0.02|
4131520,33,100.14,24.16,0,60,0.05,Unplugged,5,-0.34,0.39,2.84,1004.07,83.33,0.03|
4131563,33,100.14,24.16,0,60,0.07,Unplugged,5,-0.34,0.39,2.83,1001.95,83.33,0.03|
4131606,33,100.14,24.16,0,60,0.05,Unplugged,5,-0.34,0.39,2.83,1001.9,83.33,0.03|
4131649,33,100.14,24.16,0,60,0.05,Unplugged,5,-0.34,0.39,2.83,1002.53,83.33,0.03|
4131691,34,100.14,24.16,0,60,0.06,Unplugged,4,-0.34,0.4,2.94,1040.09,66.67,0.04|
4131733,31,100.14,24.16,0,60,0.05,Unplugged,7,-0.34,0.38,2.73,965.48,116.67,0.02|
4131776,32,100.15,24.16,0,60,0.06,Unplugged,6,-0.35,0.38,2.79,988.07,100,0.03|
4131818,32,100.15,24.16,0,60,0.05,Unplugged,6,-0.35,0.38,2.79,987.26,100,0.03|
4131862,32,100.15,24.16,0,60,0.07,Unplugged,6,-0.35,0.38,2.79,988.48,100,0.03|
4131905,33,100.15,24.16,0,60,0.05,Unplugged,5,-0.35,0.39,2.87,1016.43,83.33,0.03|
4131947,32,100.15,24.16,0,60,0.07,Unplugged,6,-0.35,0.39,2.82,995.63,100,0.03|
4131989,31,100.15,24.16,0,60,0.04,Unplugged,7,-0.35,0.38,2.77,978.26,116.67,0.02|
4132031,35,100.15,24.16,0,60,0.07,Unplugged,3,-0.35,0.43,3.2,1132.67,50,0.06|
4132075,32,100.15,24.16,0,60,0.03,Unplugged,6,-0.35,0.39,2.83,999.52,100,0.03|
4132117,33,100.15,24.16,0,60,0.05,Unplugged,5,-0.35,0.4,2.91,1029.04,83.33,0.03|
4132159,32,100.15,24.16,0,60,0.06,Unplugged,6,-0.35,0.39,2.85,1009.07,100,0.03|
4132201,33,100.16,24.16,0,60,0.05,Unplugged,5,-0.36,0.4,2.94,1038.71,83.33,0.04|
4132244,32,100.16,24.16,0,60,0.07,Unplugged,6,-0.36,0.4,2.87,1016.55,100,0.03|
4132287,33,100.16,24.16,0,60,0.05,Unplugged,5,-0.36,0.4,2.94,1040.76,83.33,0.04|
4132330,34,100.16,24.16,0,60,0.07,Unplugged,4,-0.36,0.42,3.07,1085.38,66.67,0.05|
4132372,32,100.16,24.16,0,60,0.05,Unplugged,6,-0.36,0.4,2.89,1020.38,100,0.03|
4132415,33,100.16,24.16,0,60,0.07,Unplugged,5,-0.36,0.41,2.97,1049.21,83.33,0.04|
4132458,31,100.16,24.16,0,60,0.05,Unplugged,7,-0.36,0.39,2.86,1010.64,116.67,0.02|
4132500,32,100.16,24.16,0,60,0.05,Unplugged,6,-0.36,0.4,2.91,1030.97,100,0.03|
4132543,32,100.16,24.16,0,60,0.06,Unplugged,6,-0.36,0.4,2.93,1036.49,100,0.03|
4132585,35,100.17,24.16,0,60,0.05,Unplugged,3,-0.37,0.45,3.34,1181.79,50,0.07|
4132628,33,100.16,24.16,0,60,0.07,Unplugged,5,-0.36,0.41,3.01,1065.25,83.33,0.04|
4132670,34,100.16,24.16,0,60,0.05,Unplugged,4,-0.36,0.43,3.13,1105.94,66.67,0.05|
4132713,34,100.17,24.16,0,60,0.07,Unplugged,4,-0.37,0.43,3.13,1107.84,66.67,0.05|
4132755,33,100.16,24.16,0,60,0.05,Unplugged,5,-0.36,0.41,3,1062.44,83.33,0.04|
4132798,32,100.16,24.16,0,60,0.07,Unplugged,6,-0.36,0.4,2.91,1027.88,100,0.03|
4132841,33,100.16,24.16,0,60,0.05,Unplugged,5,-0.36,0.41,2.97,1051.35,83.33,0.04|
4132883,33,100.16,24.16,0,60,0.06,Unplugged,5,-0.36,0.41,2.96,1045.44,83.33,0.04|
4132925,34,100.16,24.16,0,60,0.05,Unplugged,4,-0.36,0.42,3.07,1084.54,66.67,0.05|
4132967,32,100.16,24.16,0,60,0.06,Unplugged,6,-0.36,0.4,2.89,1022.73,100,0.03|
4133010,33,100.16,24.16,0,60,0.06,Unplugged,5,-0.36,0.41,2.97,1050.77,83.33,0.04|
4133054,33,100.16,24.16,0,60,0.04,Unplugged,5,-0.36,0.41,2.98,1055.65,83.33,0.04|
4133096,35,100.16,24.16,0,60,0.06,Unplugged,3,-0.36,0.45,3.32,1173.6,50,0.07|
4133139,34,100.16,24.16,0,60,0.05,Unplugged,4,-0.36,0.43,3.12,1104.23,66.67,0.05|
4133181,34,100.16,24.16,0,60,0.07,Unplugged,4,-0.36,0.43,3.13,1106.24,66.67,0.05|
4133225,31,100.17,24.16,0,60,0.03,Unplugged,7,-0.37,0.4,2.9,1027.29,116.67,0.02|
4133267,33,100.17,24.16,0,60,0.07,Unplugged,5,-0.37,0.42,3.04,1076.34,83.33,0.04|
4133311,32,100.17,24.16,0,60,0.06,Unplugged,6,-0.37,0.41,2.97,1049.45,100,0.03|
4133354,32,100.17,24.16,0,60,0.05,Unplugged,6,-0.37,0.41,2.98,1054.12,100,0.03|
4133396,32,100.17,24.16,0,60,0.07,Unplugged,6,-0.37,0.41,2.99,1058.1,100,0.03|
4133439,32,100.17,24.16,0,60,0.05,Unplugged,6,-0.37,0.41,3.01,1064.97,100,0.03|
4133482,34,100.18,24.16,0,60,0.07,Unplugged,4,-0.38,0.44,3.22,1139.32,66.67,0.05|
4133524,33,100.18,24.16,0,60,0.05,Unplugged,5,-0.38,0.43,3.13,1106.56,83.33,0.04|
4133566,33,100.18,24.16,0,60,0.07,Unplugged,5,-0.38,0.43,3.14,1111.73,83.33,0.04|
4133608,34,100.18,24.16,0,60,0.06,Unplugged,4,-0.38,0.45,3.28,1160.93,66.67,0.05|
4133650,34,100.18,24.16,0,60,0.05,Unplugged,4,-0.38,0.45,3.29,1162.48,66.67,0.05|
4133693,32,100.18,24.16,0,60,0.06,Unplugged,6,-0.38,0.43,3.1,1095.07,100,0.03|
4133735,30,100.19,24.16,0,60,0.06,Unplugged,8,-0.39,0.42,3.03,1070.16,133.33,0.02|
4133779,34,100.19,24.16,0,60,0.06,Unplugged,4,-0.39,0.46,3.34,1179.52,66.67,0.05|
4133821,34,100.19,24.16,0,60,0.05,Unplugged,4,-0.39,0.46,3.35,1184.87,66.67,0.05|
4133864,34,100.19,24.16,0,60,0.07,Unplugged,4,-0.39,0.46,3.36,1187.64,66.67,0.05|
4133908,36,100.19,24.16,0,60,0.05,Unplugged,2,-0.39,0.55,4.14,1465.58,33.33,0.12|
4133951,34,100.19,24.16,0,60,0.07,Unplugged,4,-0.39,0.46,3.36,1188.13,66.67,0.05|
4133993,33,100.19,24.16,0,60,0.05,Unplugged,5,-0.39,0.44,3.22,1140.49,83.33,0.04|
4134037,34,100.19,24.16,0,60,0.06,Unplugged,4,-0.39,0.46,3.34,1180.01,66.67,0.05|
4134080,35,100.19,24.16,0,60,0.07,Unplugged,3,-0.39,0.48,3.57,1263.19,50,0.07|
4134121,33,100.19,24.16,0,60,0.06,Unplugged,5,-0.39,0.44,3.22,1138.8,83.33,0.04|
4134164,34,100.19,24.16,0,60,0.07,Unplugged,4,-0.39,0.46,3.36,1188.57,66.67,0.05|
4134206,33,100.19,24.16,0,60,0.05,Unplugged,5,-0.39,0.45,3.25,1148.44,83.33,0.04|
4134250,33,100.19,24.16,0,60,0.07,Unplugged,5,-0.39,0.45,3.26,1153.44,83.33,0.04|
4134292,36,100.2,24.16,0,60,0.06,Unplugged,2,-0.4,0.56,4.18,1477.58,33.33,0.13|
4134334,33,100.2,24.16,0,60,0.07,Unplugged,5,-0.4,0.45,3.29,1162.41,83.33,0.04|
4134377,33,100.2,24.16,0,60,0.06,Unplugged,5,-0.4,0.45,3.28,1158.81,83.33,0.04|
4134419,32,100.2,24.16,0,60,0.06,Unplugged,6,-0.4,0.44,3.2,1130.49,100,0.03|
4134461,33,100.2,24.16,0,60,0.06,Unplugged,5,-0.4,0.45,3.28,1159.43,83.33,0.04|
4134505,35,100.2,24.16,0,60,0.05,Unplugged,3,-0.4,0.49,3.61,1278.2,50,0.07|
4134547,35,100.19,24.16,0,60,0.06,Unplugged,3,-0.39,0.49,3.61,1277.06,50,0.07|
4134589,36,100.19,24.16,0,60,0.04,Unplugged,2,-0.39,0.55,4.14,1465.19,33.33,0.12|
4134631,33,100.19,24.16,0,60,0.07,Unplugged,5,-0.39,0.45,3.25,1149.34,83.33,0.04|
4134674,33,100.2,24.16,0,60,0.05,Unplugged,5,-0.4,0.45,3.26,1153.99,83.33,0.04|
4134716,34,100.2,24.16,0,60,0.07,Unplugged,4,-0.4,0.47,3.41,1205.2,66.67,0.05|
4134759,34,100.2,24.16,0,60,0.05,Unplugged,4,-0.4,0.47,3.41,1206.77,66.67,0.05|
4134803,34,100.2,24.16,0,60,0.05,Unplugged,4,-0.4,0.47,3.43,1214.57,66.67,0.05|
4134845,34,100.2,24.16,0,60,0.06,Unplugged,4,-0.4,0.47,3.44,1217.62,66.67,0.05|
4134888,35,100.2,24.16,0,60,0.05,Unplugged,3,-0.4,0.5,3.7,1307.4,50,0.07|
4134930,34,100.21,24.16,0,60,0.06,Unplugged,4,-0.41,0.47,3.48,1229.63,66.67,0.05|
4134975,34,100.21,24.16,0,60,0.03,Unplugged,4,-0.41,0.48,3.48,1232.1,66.67,0.05|
4135017,35,100.21,24.16,0,60,0.07,Unplugged,3,-0.41,0.51,3.74,1321.37,50,0.07|
4135059,33,100.21,24.16,0,60,0.05,Unplugged,5,-0.41,0.47,3.4,1201.14,83.33,0.04|
4135101,34,100.21,24.16,0,60,0.07,Unplugged,4,-0.41,0.48,3.54,1252.2,66.67,0.05|
4135144,33,100.21,24.16,0,60,0.06,Unplugged,5,-0.41,0.47,3.42,1210.01,83.33,0.04|
4135186,35,100.22,24.16,0,60,0.06,Unplugged,3,-0.42,0.52,3.81,1346.33,50,0.08|
4135228,33,100.22,24.16,0,60,0.06,Unplugged,5,-0.42,0.47,3.45,1218.92,83.33,0.04|
4135273,34,100.22,24.16,0,60,0.05,Unplugged,4,-0.42,0.49,3.59,1269.9,66.67,0.05|
4135315,33,100.22,24.16,0,60,0.07,Unplugged,5,-0.42,0.48,3.48,1232.4,83.33,0.04|
4135358,35,100.22,24.16,0,60,0.05,Unplugged,3,-0.42,0.52,3.87,1367.24,50,0.08|
4135400,34,100.22,24.16,0,60,0.07,Unplugged,4,-0.42,0.49,3.58,1265.57,66.67,0.05|
4135442,32,100.22,24.16,0,60,0.05,Unplugged,6,-0.42,0.46,3.36,1189.56,100,0.03|
4135484,34,100.22,24.16,0,60,0.07,Unplugged,4,-0.42,0.49,3.59,1271.33,66.67,0.05|
4135530,33,100.22,24.16,0,60,0.06,Unplugged,5,-0.42,0.48,3.5,1237.46,83.33,0.04|
4135572,32,100.23,24.16,0,60,0.06,Unplugged,6,-0.43,0.47,3.44,1218.2,100,0.03|
4135614,34,100.21,24.16,0,60,0.06,Unplugged,4,-0.41,0.48,3.55,1254.31,66.67,0.05|
4135656,36,100.23,24.16,0,60,0.05,Unplugged,2,-0.43,0.61,4.53,1600.48,33.33,0.14|
4135699,33,100.23,24.16,0,60,0.07,Unplugged,5,-0.43,0.49,3.56,1258.27,83.33,0.04|
4135741,36,100.22,24.16,0,60,0.05,Unplugged,2,-0.42,0.59,4.44,1569.82,33.33,0.13|
4135783,34,100.21,24.16,0,60,0.06,Unplugged,4,-0.41,0.48,3.55,1254.26,66.67,0.05|
4135826,35,100.2,24.16,0,60,0.05,Unplugged,3,-0.4,0.5,3.66,1295.13,50,0.07|
4135868,35,100.2,24.16,0,60,0.07,Unplugged,3,-0.4,0.5,3.68,1302.96,50,0.07|
4135911,32,100.19,24.16,0,60,0.05,Unplugged,6,-0.39,0.43,3.13,1108.37,100,0.03|
4135955,33,100.17,24.16,0,60,0.06,Unplugged,5,-0.37,0.42,3.09,1093.12,83.33,0.04|
4135997,34,100.05,24.16,0,60,0.07,Unplugged,4,-0.25,0.29,2.1,744.04,66.67,0.03|
4136039,31,99.71,24.16,0,60,0.05,Unplugged,7,0.09,-0.1,-0.7,-247.42,116.67,-0.01|
4136082,28,99.08,24.16,0,60,0.07,Unplugged,10,0.72,-0.77,-5.55,-1962.49,166.67,-0.03|
4136126,30,98.26,24.16,0,60,0.04,Unplugged,8,1.54,-1.67,-12.08,-4271.03,133.33,-0.09|
4136169,29,97.42,24.16,0,60,0.07,Unplugged,9,2.38,-2.55,-18.46,-6528.06,150,-0.12|
4136212,26,96.65,24.15,0,60,0.06,Unplugged,12,3.15,-3.31,-23.94,-8467.03,200,-0.12|
4136257,27,95.98,24.15,0,60,0.04,Unplugged,11,3.82,-4.03,-29.17,-10317.2,183.33,-0.16|
4136300,30,95.41,24.15,0,60,0.06,Unplugged,8,4.39,-4.74,-34.36,-12153.61,133.33,-0.26|
4136343,28,94.92,24.14,0,60,0.05,Unplugged,10,4.88,-5.18,-37.52,-13268.79,166.67,-0.23|
4136386,29,94.5,24.14,0,60,0.07,Unplugged,9,5.3,-5.66,-41.03,-14509.98,150,-0.27|
4136429,27,94.15,24.14,0,60,0.05,Unplugged,11,5.65,-5.97,-43.15,-15262.41,183.33,-0.24|
4136472,26,93.84,24.14,0,60,0.05,Unplugged,12,5.96,-6.26,-45.25,-16003.45,200,-0.23|
4136514,27,93.58,24.14,0,60,0.07,Unplugged,11,6.22,-6.57,-47.52,-16806.54,183.33,-0.26|
4136557,25,93.35,24.14,0,60,0.05,Unplugged,13,6.45,-6.76,-48.81,-17264.24,216.67,-0.23|
4136600,27,93.14,24.14,0,60,0.06,Unplugged,11,6.66,-7.03,-50.85,-17985.36,183.33,-0.28|
4136643,27,92.96,24.13,0,60,0.05,Unplugged,11,6.84,-7.23,-52.27,-18485.43,183.33,-0.29|
4136686,28,92.78,24.13,0,60,0.07,Unplugged,10,7.02,-7.45,-53.92,-19069.14,166.67,-0.32|
4136730,26,92.63,24.13,0,60,0.05,Unplugged,12,7.17,-7.54,-54.5,-19274.15,200,-0.27|
4136773,25,92.47,24.13,0,60,0.05,Unplugged,13,7.33,-7.67,-55.42,-19601.56,216.67,-0.26|
4136817,26,92.31,24.13,0,60,0.07,Unplugged,12,7.49,-7.87,-56.88,-20117.59,200,-0.28|
